Translation,Avg Logit Value,Std Logit Value,Avg Non Zero,Std Non Zero
"∀x (OpticalEngineer(x) → (Studies(x, science) ∧ Studies(x, engineering)))  
∀x (Studies(x, optical_engineering) → OpticalEngineer(x))  
∀x (OpticalEngineer(x) → Studies(x, light))  
OpticalEngineer(murphy)",96.63001483050847,30.31696622885961,34.75,3.7570555095306903
"∀x (OpticalEngineer(x) → (StudiesScience(x) ∧ StudiesEngineering(x)))  
∀x (StudiesOpticalEngineering(x) → OpticalEngineer(x))  
∀x (OpticalEngineer(x) → (StudiesGeneration(x) ∨ StudiesTransmission(x) ∨ StudiesDetection(x)))  
OpticalEngineer(murphy)",90.12436000000001,30.28245964702136,34.98030769230769,3.7302398228659075
"∀x (Friend(x) ∧ WearScrubs(x) → WorkHospital(x))  
∀x (Friend(x) ∧ WearCasual(x) → ¬WorkHospital(x))  
∀x (Friend(x) ∧ WorkLaboratory(x) → WearScrubs(x))  
∀x (Friend(x) ∧ EnjoyEngineering(x) ∧ WorkRelatedProfession(x) → WorkLaboratory(x))  
∀x (Friend(x) ∧ AnalyticalCareer(x) → (EnjoyEngineering(x) ∧ WorkRelatedProfession(x)))  
Friend(Martha) ∧ ((EnjoyEngineering(Martha) ∧ WorkRelatedProfession(Martha)) ∨ WearScrubs(Martha))",107.3451795620438,35.10107524942174,34.51678832116788,3.8720516326235916
"∀x (Friend(x) ∧ WearScrubs(x) → WorkHospital(x))  
∀x (Friend(x) ∧ WearCasual(x) → ¬WorkHospital(x))  
∀x (Friend(x) ∧ WorkLab(x) → WearScrubs(x))  
∀x (Friend(x) ∧ EnjoyEngineering(x) ∧ WorkRelatedProf(x) → WorkLab(x))  
∀x (Friend(x) ∧ AnalyticalCareer(x) → (EnjoyEngineering(x) ∧ WorkRelatedProf(x)))  
Friend(m) ∧ ((EnjoyEngineering(m) ∧ WorkRelatedProf(m)) ∨ WearScrubs(m))",98.6190137867647,33.74985281126392,34.88970588235294,3.7373272026111337
"∀x ((Friend(x) ∧ WearScrubs(x)) → WorkInHospital(x))  
∀x ((Friend(x) ∧ WearCasual(x)) → ¬WorkInHospital(x))  
∀x ((Friend(x) ∧ WorkInLaboratory(x)) → WearScrubs(x))  
∀x ((Friend(x) ∧ EnjoyEngineering(x) ∧ WorkInRelatedProfession(x)) → WorkInLaboratory(x))  
∀x ((Friend(x) ∧ AnalyticalCareer(x)) → (EnjoyEngineering(x) ∧ WorkInRelatedProfession(x)))  
Friend(Martha)  
((EnjoyEngineering(Martha) ∧ WorkInRelatedProfession(Martha)) ⊕ WearScrubs(Martha))",106.02680433263454,35.7404599591708,34.55136268343816,4.010466289868476
"∀x (Child(x) → Human(x))
∀x (Underage(x) → Child(x))
∀x (Underage(x) ∨ OfAge(x))
∀x (OfAge(x) → Vote(x))
∀x (OfAge(x) → Married(x))
(Child(jack) ∧ Human(jack)) → (¬Vote(jack) ∧ ¬Married(jack))",101.96277854330708,34.846133547522655,34.69291338582677,3.897832652410667
"∀x (Child(x) → Human(x))  
∀x (Underage(x) → Child(x))  
∀x (Underage(x) ∨ OfAge(x))  
∀x (OfAge(x) → Vote(x))  
∀x (OfAge(x) → CanMarry(x))  
(Child(Jack) ∧ Human(Jack)) → (¬Vote(Jack) ∧ ¬CanMarry(Jack))",111.41527764423077,34.99853501708871,34.29927884615385,4.173877032201252
"∀x (Child(x) → Human(x))
∀x (Underage(x) → Child(x))
∀x (Underage(x) ∨ OfAge(x))
∀x (OfAge(x) → Vote(x))
∀x (OfAge(x) → Married(x))
(Child(jack) ∧ Human(jack)) → (¬Vote(jack) ∧ ¬Married(jack))",104.40817790530846,36.00507879147609,34.99139167862267,3.8820390502996323
"CollegiateResearchUniversity(Oxford)  
LocatedInEngland(Oxford)  
CollegiateResearchUniversity(Edinburgh)  
LocatedInEngland(Edinburgh)  
OpenedIn(Edinburgh, 1583)  
∀x ((CollegiateResearchUniversity(x) ∧ LocatedInEngland(x) ∧ x ≠ Oxford) → OlderThan(Oxford, x))  
∀x ∀y ((CollegiateResearchUniversity(x) ∧ CollegiateResearchUniversity(y) ∧ OlderThan(x, y)) → ¬OlderThan(y, x))  
∃y (Alumni(Oxford, y) ∧ PrimeMinister(y))  
∃z (Alumni(Oxford, z) ∧ HeadOfState(z))  
∃w (Alumni(Oxford, w) ∧ NobelPrizeLaureate(w))  
∃u (Alumni(Oxford, u) ∧ FieldsMedalist(u))  
∃v (Alumni(Oxford, v) ∧ TuringAwardWinner(v))",98.6294270169439,30.113679586268848,34.8406653194466,3.60608330071748
"CollegiateResearchUniversity(Oxford)  
CollegiateResearchUniversity(Edinburgh) ∧ OfficiallyOpened(Edinburgh, 1583) ∧ LocatedIn(Edinburgh, England)  
∀y ((CollegiateResearchUniversity(y) ∧ LocatedIn(y, England) ∧ y ≠ Oxford) → OlderThan(Oxford, y))  
∀x ∀y ((CollegiateResearchUniversity(x) ∧ CollegiateResearchUniversity(y) ∧ OlderThan(x, y)) → ¬OlderThan(y, x))  
∀x ((StudiedAt(x, Oxford) ∧ (PrimeMinister(x) ∨ HeadOfState(x))) → NotableAlum(x))  
∃x (StudiedAt(x, Oxford) ∧ (NobelLaureate(x) ∨ FieldsMedalist(x) ∨ TuringWinner(x)))",103.69378070774695,27.562588947336785,34.21573985517147,3.7222599117681385
"FOL Premises:
1. University(Oxford) ∧ Collegiate(Oxford) ∧ Research(Oxford).
2. University(Edinburgh) ∧ Collegiate(Edinburgh) ∧ Research(Edinburgh) ∧ Opened(Edinburgh, 1583) ∧ LocatedIn(Edinburgh, England).
3. ∀y ((University(y) ∧ Collegiate(y) ∧ Research(y) ∧ LocatedIn(y, England) ∧ y ≠ Oxford) → OlderThan(Oxford, y)).
4. ∀x ∀y ((University(x) ∧ Collegiate(x) ∧ Research(x) ∧ University(y) ∧ Collegiate(y) ∧ Research(y) ∧ OlderThan(x, y)) → ¬OlderThan(y, x)).
5. ∃p (PrimeMinister(p) ∧ Educated(Oxford, p)).
6. ∃h (HeadOfState(h) ∧ Educated(Oxford, h)).
7. ∃n (Nobel(n) ∧ Studied(n, Oxford)).
8. ∃f (Fields(f) ∧ Studied(f, Oxford)).
9. ∃t (Turing(t) ∧ Studied(t, Oxford)).",102.62176197183099,33.445205120148216,34.901408450704224,3.7404837486003877
"∃b ∃c (Boat(b) ∧ FloatsOn(b, water) ∧ Brick(c) ∧ On(c, b))",89.5782797319933,26.724036190673182,35.34254606365159,3.532441023033714
"∀x (UnderPeter(x) → (Engineer(x) ∨ Scientist(x)))  
∀x (UnderPeter(x) ∧ Engineer(x) → HardWorking(x))  
∀x (UnderPeter(x) ∧ Scientist(x) → WellCompensated(x))  
∀x (UnderPeter(x) ∧ WellCompensated(x) → ¬WorksRemotely(x))  
∀x (UnderPeter(x) ∧ RefusesWorkInPerson(x) → WorksRemotely(x))  
UnderPeter(pan) ∧ (¬(WorksRemotely(pan) ∧ WellCompensated(pan)) → WorksRemotely(pan))",112.58064516129032,36.206676598478246,34.30255839822024,3.631481450563772
"∀x (UnderPeter(x) → (Engineer(x) ∨ Scientist(x)))  
∀x (UnderPeter(x) ∧ Engineer(x) → HardWorking(x))  
∀x (UnderPeter(x) ∧ Scientist(x) → WellCompensated(x))  
∀x (UnderPeter(x) ∧ WellCompensated(x) → ¬Remote(x))  
∀x (UnderPeter(x) ∧ RefuseInPerson(x) → Remote(x))  
UnderPeter(Pan) ∧ (¬(Remote(Pan) ∧ WellCompensated(Pan)) → Remote(Pan))",106.2789401833092,35.524856428473676,34.48576941630487,3.8273037289913736
"∀x (EmployeeUnderPeter(x) → (Engineer(x) ∨ Scientist(x)))  
∀x ((EmployeeUnderPeter(x) ∧ Engineer(x)) → HardWorking(x))  
∀x ((EmployeeUnderPeter(x) ∧ Scientist(x)) → WellCompensated(x))  
∀x ((EmployeeUnderPeter(x) ∧ WellCompensated(x)) → ¬WorksRemotely(x))  
∀x ((EmployeeUnderPeter(x) ∧ RefusesWorkInPerson(x)) → WorksRemotely(x))  
EmployeeUnderPeter(pan) ∧ (¬(WorksRemotely(pan) ∧ WellCompensated(pan)) → WorksRemotely(pan))",113.15343285238622,40.31878578947274,34.380688124306324,3.7503124506699854
"∀x (NeverLeftUS(x) → ¬VisitedEurope(x))  
∀x (TravelIberian(x) → VisitedEurope(x))  
∀x (VisitBarcelona(x) → TravelIberian(x))  
∀x (SelfieBFS(x) → VisitMadrid(x))  
(SelfieBFS(Kate) ∨ NeverLeftUS(Kate)) → ¬(VisitBarcelona(Kate) ∨ NeverLeftUS(Kate))",99.71579653179191,31.422895264444033,34.63063583815029,3.801807928649958
"∀x (¬Left(x) → ¬Europe(x))  
∀x (Iberian(x) → Europe(x))  
∀x (Barcelona(x) → Iberian(x))  
∀x (Sagrada(x) → Madrid(x))  
(Sagrada(Kate) ∨ ¬Left(Kate)) → ¬(Barcelona(Kate) ∨ ¬Left(Kate))",99.7372531194296,31.888720415474296,34.74777183600713,3.772923922945352
"∀x (¬LeftUS(x) → ¬ToEurope(x))  
∀x (ToIberian(x) → ToEurope(x))  
∀x (VisitedBarcelona(x) → ToIberian(x))  
∀x (SelfieSagrada(x) → VisitedMadrid(x))  
(SelfieSagrada(Kate) ∨ ¬LeftUS(Kate)) → ¬(VisitedBarcelona(Kate) ∨ ¬LeftUS(Kate))",105.07350177304964,33.72782670910624,34.27482269503546,3.942719855909112
"∀x (¬LeftUS(x) → ¬BeenEurope(x))  
∀x (Traveled(x, IberianPeninsula) → BeenEurope(x))  
∀x (Visited(x, Barcelona) → Traveled(x, IberianPeninsula))  
∀x (Selfie(x, Basilica) → Visited(x, Madrid))  
(Selfie(Kate, Basilica) ∨ ¬LeftUS(Kate)) → ¬(Visited(Kate, Barcelona) ∨ ¬LeftUS(Kate))",101.92686504610226,33.45685704666734,34.701592623637886,3.7283903178348923
"∀x (NeverLeftUS(x) → ¬VisitedEurope(x))  
∀x (TraveledIberia(x) → VisitedEurope(x))  
∀x (VisitedBarcelona(x) → TraveledIberia(x))  
∀x (SelfieSagrada(x) → VisitedMadrid(x))  
(SelfieSagrada(k) ∨ NeverLeftUS(k)) → ¬(VisitedBarcelona(k) ∨ NeverLeftUS(k))",100.103776152158,31.728399550662083,34.75128017556693,3.9117398060126
"∀x (NeverLeftUS(x) → ¬BeenToEurope(x))  
∀x (TraveledIberian(x) → BeenToEurope(x))  
∀x (VisitedBarcelona(x) → TraveledIberian(x))  
∀x (TakenSelfieBasilica(x) → VisitedMadrid(x))  
(TakenSelfieBasilica(Kate) ∨ NeverLeftUS(Kate)) → ¬(VisitedBarcelona(Kate) ∨ NeverLeftUS(Kate))",106.69654936708861,32.98312351311377,34.04810126582279,4.050551686949345
"∀x (NeverLeft(x) → ¬BeenToEurope(x))
∀x (TraveledToIberian(x) → BeenToEurope(x))
∀x (VisitedBarcelona(x) → TraveledToIberian(x))
∀x (TakenSelfieBasilica(x) → VisitedMadrid(x))
(TakenSelfieBasilica(Kate) ∨ NeverLeft(Kate)) → ¬(VisitedBarcelona(Kate) ∨ NeverLeft(Kate))",100.98871105730429,32.41734886612596,34.60532687651332,4.069612665830871
"∀x (NeverLeftUS(x) → ¬BeenToEurope(x)) ::: If someone has never left the United States, then they have not been to Europe.  
∀x (TraveledToIP(x) → BeenToEurope(x)) ::: If someone has traveled to the Iberian Peninsula, then they have been to Europe.  
∀x (VisitedBarcelona(x) → TraveledToIP(x)) ::: Everyone who has visited Barcelona has traveled to the Iberian Peninsula.  
∀x (SelfieBFS(x) → VisitedMadrid(x)) ::: Everyone who has taken a selfie at the Basilica Familia Sagrada has visited Madrid.  
(SelfieBFS(k) ∨ NeverLeftUS(k)) → ¬(VisitedBarcelona(k) ∨ NeverLeftUS(k)) ::: If Kate has either taken a selfie at the Basilica Familia Sagrada or has never left the United States, then Kate has not either visited Barcelona or never left the United States.",104.77452560873216,31.671065861553487,34.19815281276239,3.8749595416417275
"EnglishBand(pulp) ∧ Band(pulp)  
Member(jarvis, pulp)  
∃d (Documentary(d) ∧ Released(d, 2014) ∧ About(d, pulp))  
∀d∀b∀m ((Documentary(d) ∧ About(d, b) ∧ Band(b) ∧ Member(m, b)) → Feature(d, m))  
∃a (Album(a) ∧ ReleasedBy(a, pulp) ∧ ReachedNumberOneUK(a))",88.77061613295501,27.45050790472911,35.32509120389137,3.4553892659903505
"Band(pulp).  
EnglishBand(pulp).  
Member(jarvis,pulp).  
Documentary(doc2014).  
About(doc2014,pulp).  
ReleasedInYear(doc2014,2014).  
Feature(doc2014,jarvis).  
∃a (Album(a) ∧ ReleasedBy(a,pulp) ∧ NumberOne(a)).  
∀z∀x∀y((Documentary(z) ∧ About(z,x) ∧ Member(y,x)) → Feature(z,y)).",97.4530577700751,28.614402797612648,34.666088965915655,4.1316436387816875
"EnglishBand(pulp).  
Band(pulp).  
Member(jarvis, pulp).  
∃d (Documentary(d) ∧ Released(d) ∧ Year(d,2014) ∧ About(d, pulp)).  
∀d∀b∀m ((Documentary(d) ∧ About(d,b) ∧ Band(b) ∧ Member(m,b)) → Feature(d,m)).  
∃a (Album(a) ∧ Released(a) ∧ About(a, pulp) ∧ ChartPosition(a,1)).",101.53850397111911,33.028733145312735,34.715523465703974,3.6675881809894957
"∀y (Dec1(y) → DaysRemaining(Dec1(y), 30))  
DayOfWeek(Dec1(1970), Tuesday)  
DayOfWeek(Dec1(2021), Wednesday)  
DayOfWeek(Today, Thursday)",86.44148,25.00268936677449,35.39818181818182,3.6438736086797876
"RemainingDays(Dec1, 30)  
DayOfWeek(Dec1_1970, Tuesday)  
DayOfWeek(Dec1_2021, Wednesday)  
DayOfWeek(Today, Thursday)",86.60515967885816,26.46388553183267,35.257805530776096,3.625228062173534
"Faster(plane, car)  
Faster(car, walking)  
Faster(bike, walking)",84.04893739703459,24.516955790667616,34.88797364085667,3.9515980558947703
"FasterThan(plane, car)  
FasterThan(car, walking)  
FasterThan(biking, walking)",83.98653440366972,24.05279700387931,34.93233944954128,4.142945815668242
"FOL Premises:
∀x ((Scarf(x) ∧ HighQuality(x)) → (Wool(x) ∨ Cashmere(x) ∨ Alpaca(x)))
∀x ((Scarf(x) ∧ HighQuality(x)) → Expensive(x))
∃x (Expensive(x) ∧ Product(x) ∧ ¬Worth(x))
∀x∀y ((Experienced(x) ∧ Product(y) ∧ ¬Worth(y)) → ¬Buy(x,y))
∀x (Scarf(x) → Product(x))",100.02624261275271,32.47334303774241,34.835147744945566,3.7529720023794764
"∀x (Student(x) → (PartTime(x) ∨ FullTime(x)))  
∀x ((Student(x) ∧ FullTime(x)) → ¬LessThanTwo(x))  
∀x ((Student(x) ∧ OwnsStartup(x)) → LessThanTwo(x))  
∀x ((Student(x) ∧ Forbes(x)) → OwnsStartup(x))  
Student(jackie) ∧ (LessThanTwo(jackie) ∨ Forbes(jackie))",105.8663227771011,35.43684681997803,34.42387332521316,3.921658539930183
"∀x (Yale(x) → (EnrollPT(x) ∨ EnrollFT(x)))  
∀x (Yale(x) ∧ EnrollFT(x) → ¬TakesLessThanTwo(x))  
∀x (Yale(x) ∧ OwnsStartup(x) → TakesLessThanTwo(x))  
∀x (Yale(x) ∧ Forbes(x) → OwnsStartup(x))  
Yale(jackie) ∧ (TakesLessThanTwo(jackie) ∨ Forbes(jackie))",107.63468245614037,33.992110747976135,34.190350877192984,3.9618458682668036
"∀x (Student(x) → (EnrollPT(x) ∨ EnrollFT(x)))  
∀x (Student(x) ∧ EnrollFT(x) → ¬TakesLessThanTwo(x))  
∀x (Student(x) ∧ OwnsStartup(x) → TakesLessThanTwo(x))  
∀x (Student(x) ∧ Forbes(x) → OwnsStartup(x))  
Student(jackie) ∧ (TakesLessThanTwo(jackie) ∨ Forbes(jackie))",104.68345956454121,31.234597029573507,34.576982892690516,3.9669982593193756
"∀x (Student(x) → (EnrollPT(x) ∨ EnrollFT(x)))  
∀x ((Student(x) ∧ EnrollFT(x)) → ¬TakesLessThanTwo(x))  
∀x ((Student(x) ∧ OwnsStartUp(x)) → TakesLessThanTwo(x))  
∀x ((Student(x) ∧ ListedInForbes(x)) → OwnsStartUp(x))  
Student(jackie) ∧ (TakesLessThanTwo(jackie) ∨ ListedInForbes(jackie))",103.54002135448442,32.585496288531374,34.38255033557047,3.968080463182727
"∀x (Student(x) → (EnrollPart(x) ∨ EnrollFull(x)))  
∀x (Student(x) ∧ EnrollFull(x) → ¬TakesLessThanTwo(x))  
∀x (Student(x) ∧ OwnsStartup(x) → TakesLessThanTwo(x))  
∀x (Student(x) ∧ Forbes(x) → OwnsStartup(x))  
Student(jackie) ∧ (TakesLessThanTwo(jackie) ∨ Forbes(jackie))",105.91652418772563,34.79748065638322,34.56389891696751,3.797072304242446
"∃x (StudentAthlete(x) ∧ PlaysDivision1FootballAtYale(x) ∧ ¬ExerciseEveryDay(x))  
∀x ((StudentAthlete(x) ∧ PlaysDivision1FootballAtYale(x)) → EnrolledAtUniversity(x))  
∀x ((StudentAthlete(x) ∧ EnrolledAtYaleUniversity(x)) → GPAabove1(x))  
∀x ((StudentAthlete(x) ∧ GPAabove1(x)) → AllowedToTakeSeminar(x))  
StudentAthlete(j) ∧ ¬AllowedToTakeSeminar(j)",107.59922759226714,37.108986886845365,34.203866432337435,3.979152945216047
"∃x (StudentAthlete(x) ∧ PlaysDivision1FootballAtYale(x) ∧ ¬ExercisesEveryDay(x))  
∀x ((StudentAthlete(x) ∧ PlaysDivision1FootballAtYale(x)) → EnrolledAtYale(x))  
∀x ((StudentAthlete(x) ∧ EnrolledAtYale(x)) → GPAAbove1(x))  
∀x ((StudentAthlete(x) ∧ GPAAbove1(x)) → AllowedToTakeSeminar(x))  
StudentAthlete(j) ∧ ¬AllowedToTakeSeminar(j)",101.4412918814433,33.31675438111402,34.88015463917526,3.963729626678176
"∃x (StudentAthlete(x) ∧ PlaysDivision1FootballAtYale(x) ∧ ¬ExercisesEveryDay(x))  
∀x ((StudentAthlete(x) ∧ PlaysDivision1FootballAtYale(x)) → EnrolledAtYale(x))  
∀x ((StudentAthlete(x) ∧ EnrolledAtYale(x)) → AboveGPA(x))  
∀x ((StudentAthlete(x) ∧ AboveGPA(x)) → AllowedToTakeSeminar(x))  
StudentAthlete(james) ∧ ¬AllowedToTakeSeminar(james)",103.48130530401035,34.85581197851647,34.26455368693402,3.9778492064447897
"∃x (StudentAthlete(x) ∧ PlayDivision1FootballAtYale(x) ∧ ¬ExerciseEveryDay(x))  
∀x ((StudentAthlete(x) ∧ PlayDivision1FootballAtYale(x)) → Enrolled(x))  
∀x ((StudentAthlete(x) ∧ Enrolled(x)) → GPAabove1(x))  
∀x ((StudentAthlete(x) ∧ GPAabove1(x)) → AllowedSeminar(x))  
StudentAthlete(j) ∧ ¬AllowedSeminar(j)",114.08724668705402,34.50690872972913,34.15902140672783,4.093354134930865
"∃x (StudentAthlete(x) ∧ PlaysFootball(x) ∧ ¬ExerciseEveryDay(x))
∀x ((StudentAthlete(x) ∧ PlaysFootball(x)) → Enrolled(x))
∀x ((StudentAthlete(x) ∧ Enrolled(x)) → Above1(x))
∀x ((StudentAthlete(x) ∧ Above1(x)) → AllowedSeminar(x))
StudentAthlete(james) ∧ ¬AllowedSeminar(james)",100.1169006828057,34.207241166179784,34.89075108628181,3.8747276944177664
"Club(NorthwichVictoriaFC) ∧ PlaysAt(NorthwichVictoriaFC, WinchamPark)  
Member(SimonHackney, NorthwichVictoriaFC)  
PartOf(NorthwichVictoriaFC, NorthernPremierLeague)  
∀x∀y∀z ((Member(x, y) ∧ PartOf(y, z)) → Member(x, z))  
∀x∀y∀z ((Member(x, y) ∧ PlaysAt(y, z)) → PlaysAt(x, z))",99.7976773418735,32.518764625880394,34.871897518014414,3.8082023063580497
"PlaysAt(NorthwichVictoriaFC, WinchamPark)  
Member(SimonHackney, NorthwichVictoriaFC)  
PartOf(NorthwichVictoriaFC, NorthernPremierLeague)  
∀x ∀y ∀z ((Member(x, y) ∧ PartOf(y, z)) → Member(x, z))  
∀x ∀y ∀p ((Member(x, y) ∧ PlaysAt(y, p)) → PlaysAt(x, p))",104.44076991150443,32.553308167513855,34.876106194690266,3.993282139094357
"In(SR287, Alabama) :::
In(Alabama, UnitedStates) :::
Intersects(US31, SR287) :::
Intersects(CR47, SR287) :::
∀x∀y∀z ((In(x,y) ∧ In(y,z)) → In(x,z)) :::",99.33943060498221,30.854451557559443,34.83985765124555,3.7831775956132905
"In(SR287, Alabama)  
In(Alabama, UnitedStates)  
Intersects(US31, SR287)  
Intersects(CR47, SR287)  
∀x ∀y ∀z ((In(x, y) ∧ In(y, z)) → In(x, z))",93.11810977443609,29.814152463961484,35.46616541353384,3.5582137788427826
"In(sr287, alabama)  
In(alabama, us)  
Intersects(us31, sr287)  
Intersects(cr47, sr287)  
∀x∀y∀z ((In(x,y) ∧ In(y,z)) → In(x,z))",93.22001990049752,30.158839547942534,34.95854063018242,3.6961643683331493
"∀x (Crew(x) ∧ SitStern(x) → Propel(x))
∀x (Crew(x) ∧ Row(x) → SitStern(x))
∀x (Crew(x) → (Row(x) ∨ Steer(x)))
∀x (Crew(x) ∧ Steer(x) → Command(x))
∀x ((Crew(x) ∧ Steer(x) ∧ ¬CoachPresent) → Coach(x))
Crew(Andres)
(Row(Andres) ∨ SitStern(Andres)) → (¬Propel(Andres) ∧ SitStern(Andres))",105.15185283993117,35.29338895320091,34.79001721170396,3.889918586422867
"∀x ((Crew(x) ∧ Sits(x) ∧ FacingStern(x)) → Propels(x))
∀x ((Crew(x) ∧ Rows(x)) → (Sits(x) ∧ FacingStern(x)))
∀x (Crew(x) → (Rows(x) ∨ Steers(x)))
∀x ((Crew(x) ∧ Steers(x)) → InCommand(x))
∀x ((Crew(x) ∧ Steers(x) ∧ ¬∃y Coach(y)) → Coaches(x))
Crew(Andres)
(Rows(Andres) ∨ (Sits(Andres) ∧ FacingStern(Andres))) → (¬Propels(Andres) ∧ Sits(Andres) ∧ FacingStern(Andres))",107.53612416851442,35.72113533262268,34.497117516629714,3.9141412428675424
"∀x ((OnCrew(x) ∧ Sits(x)) → Propel(x))  
∀x ((OnCrew(x) ∧ Rows(x)) → Sits(x))  
∀x (OnCrew(x) → (Rows(x) ∨ Steers(x)))  
∀x ((OnCrew(x) ∧ Steers(x)) → Command(x))  
∀x ((OnCrew(x) ∧ Steers(x) ∧ ¬CoachPresent) → Coach(x))  
OnCrew(Andres)  
(Rows(Andres) ∨ Sits(Andres)) → (¬Propel(Andres) ∧ Sits(Andres))",102.93025054347825,33.81733016370179,34.57010869565217,3.903938645100227
"∀x (Percussion(x) → (Idiophone(x) ∨ Membranophone(x)))  
∀x (Percussion(x) ∧ Idiophone(x) → PrimaryBodyVibrate(x))  
∀x (Percussion(x) ∧ Membranophone(x) → MembraneVibrate(x))  
∀x (Percussion(x) ∧ PrimaryBodyVibrate(x) → TuneSand(x))  
∀x (Percussion(x) ∧ MembraneVibrate(x) → TuneTighten(x))  
∀x (Percussion(x) ∧ Timpani(x) → TuneTighten(x))  
∀x (Percussion(x) ∧ Xylophone(x) → ¬TuneTighten(x))  
Percussion(snaredrum)  
(Timpani(snaredrum) ∧ TuneStanding(snaredrum)) ⊕ ¬(Timpani(snaredrum) ∨ TuneStanding(snaredrum))",108.60403148345783,32.97843558599542,34.16488794023479,4.04457880751986
