Translation,Avg Logit Value,Std Logit Value,Avg Non Zero,Std Non Zero
"

∀x (OpticalEngineer(x) → (StudiesScience(x) ∧ StudiesEngineering(x)))  
∀x (StudiesOpticalEngineering(x) → OpticalEngineer(x))  
∀x (OpticalEngineer(x) → (StudiesGeneration(x) ∨ StudiesTransmission(x) ∨ StudiesDetection(x)))  
OpticalEngineer(Murphy)",123.73871189873418,28.13451789293507,1.199493670886076,0.4957538658745513
"

∀x (OpticalEngineer(x) → (StudiesScience(x) ∧ StudiesEngineering(x)))  
∀x (StudiesOpticalEngineering(x) → OpticalEngineer(x))  
∀x (OpticalEngineer(x) → (StudiesGeneration(x) ∨ StudiesTransmission(x) ∨ StudiesDetection(x)))  
OpticalEngineer(Murphy)",125.84833599999999,26.82333535930909,1.1788571428571428,0.4846310610207753
"

∀x (Friend(Jane, x) ∧ WearsScrub(x) → WorkHospital(x))  
∀x (Friend(Jane, x) ∧ WearCasual(x) → ¬WorkHospital(x))  
∀x (Friend(Jane, x) ∧ WorkLab(x) → WearsScrub(x))  
∀x (Friend(Jane, x) ∧ EnjoyEngineering(x) ∧ WorkRelated(x) → WorkLab(x))  
∀x (Friend(Jane, x) ∧ AnalyticalCareer(x) → (EnjoyEngineering(x) ∧ WorkRelated(x)))  
Friend(Jane, martha) ∧ ((EnjoyEngineering(martha) ∧ WorkRelated(martha)) ⊕ WearsScrub(martha))",120.288855233853,24.74986722910909,1.2150457807473398,0.5264884666835022
"

∀x (Friend(Jane, x) ∧ WearScrub(x) → WorkHospital(x))  
∀x (Friend(Jane, x) ∧ WearCasual(x) → ¬WorkHospital(x))  
∀x (Friend(Jane, x) ∧ WorkLab(x) → WearScrub(x))  
∀x (Friend(Jane, x) ∧ (EnjoyEngineering(x) ∧ RelatedProfession(x)) → WorkLab(x))  
∀x (Friend(Jane, x) ∧ AnalyticalCareer(x) → (EnjoyEngineering(x) ∧ RelatedProfession(x)))  
Friend(Jane, Martha) ∧ ((EnjoyEngineering(Martha) ∧ RelatedProfession(Martha)) ∨ WearScrub(Martha))",124.88044385245901,24.277376150865603,1.144672131147541,0.4313202842250557
"

∀x (F(x) ∧ W(x) → H(x))  
∀x (F(x) ∧ C(x) → ¬H(x))  
∀x (F(x) ∧ L(x) → W(x))  
∀x (F(x) ∧ E(x) ∧ P(x) → L(x))  
∀x (F(x) ∧ A(x) → E(x) ∧ P(x))  
F(martha) ∧ [(E(martha) ∧ P(martha)) ⊕ W(martha)]",114.80987495270527,22.77016202682857,1.207340143776012,0.534959307723206
"

∀x (Child(x) → Human(x))  
∀x (Underage(x) → Child(x))  
∀x (Underage(x) ∨ OfAge(x))  
∀x (OfAge(x) → CanVote(x))  
∀x (OfAge(x) → CanMarry(x))  
(Child(Jack) ∧ Human(Jack)) → (¬CanVote(Jack) ∧ ¬CanMarry(Jack))",131.42212530120483,27.11572118411941,1.1289156626506025,0.4310340943331199
"

∀x (Child(x) → Human(x))  
∀x (Underage(x) → Child(x))  
∀x (Underage(x) ∨ OfAge(x))  
∀x (OfAge(x) → CanVote(x))  
∀x (OfAge(x) → CanMarry(x))  
(Child(Jack) ∧ Human(Jack)) → (¬CanVote(Jack) ∧ ¬CanMarry(Jack))",134.5992282533055,26.90137529654579,1.0981210855949897,0.36089748073563316
"

∀x (Child(x) → Human(x))  
∀x (Underage(x) → Child(x))  
∀x (Underage(x) ∨ OfAge(x))  
∀x (OfAge(x) → CanVote(x))  
∀x (OfAge(x) → CanMarry(x))  
(Child(Jack) ∧ Human(Jack)) → (¬CanVote(Jack) ∧ ¬CanMarry(Jack))",139.578224861441,29.152907344250217,1.1219319081551862,0.40894829302620034
"

CollegiateResearchUniversity(Oxford)  
CollegiateResearchUniversity(Edinburgh) ∧ FoundedInYear(Edinburgh, 1583) ∧ LocatedIn(Edinburgh, England)  
∀x (CollegiateResearchUniversity(x) ∧ LocatedIn(x, England) ∧ x ≠ Oxford → OlderThan(Oxford, x))  
∀x ∀y (OlderThan(x, y) → ¬OlderThan(y, x))  
EducatedNotableAlums(Oxford)  
HasNobelLaureates(Oxford) ∧ HasFieldsMedalists(Oxford) ∧ HasTuringAwardWinners(Oxford)",119.3527479253112,22.912023352123587,1.1562932226832643,0.46426798944789477
"

1. CollegiateResearchUniversity(Oxford)  
2. CollegiateResearchUniversity(Edinburgh) ∧ FoundedInYear(Edinburgh, 1583) ∧ FoundedInEngland(Edinburgh)  
3. ∀x (CollegiateResearchUniversity(x) ∧ FoundedInEngland(x) ∧ x ≠ Oxford → OlderThan(Oxford, x))  
4. ∀x ∀y (OlderThan(x, y) → ¬OlderThan(y, x))  
5. ∃z (EducatedAlumni(Oxford, z) ∧ NotableAlumni(z))  
6. ∃z (StudiedAt(Oxford, z) ∧ (NobelLaureate(z) ∨ FieldsMedalist(z) ∨ TuringAwardWinner(z)))",122.90151897078061,24.14562383081022,1.1460968163977323,0.4546880224712187
"

CollegiateResearchUniversity(oxford)  
CollegiateResearchUniversity(edinburgh) ∧ OpenedInYear(edinburgh, 1583) ∧ LocatedIn(edinburgh, England)  
∀x (CollegiateResearchUniversity(x) ∧ LocatedIn(x, England) ∧ x ≠ oxford → Older(oxford, x))  
∀x ∀y (Older(x, y) → ¬Older(y, x))  
∃x (EducatedAt(x, oxford) ∧ (PrimeMinister(x) ∨ HeadOfState(x)))  
∃x (EducatedAt(x, oxford) ∧ (NobelLaureate(x) ∨ FieldsMedalist(x) ∨ TuringAwardWinner(x)))",114.70467938931297,23.964868223212257,1.2122724603640633,0.5081620974745004
"

∀x (Boat(x) → FloatsOnWater(x)) ∧ ∃x (Brick(x) ∧ On(x, B))",112.79082087628865,20.56157455062174,1.257409793814433,0.5724927335846054
"

∀x (UnderPeter(x) → (Engineer(x) ∨ Scientist(x)))  
∀x (UnderPeter(x) ∧ Engineer(x) → HardWorking(x))  
∀x (UnderPeter(x) ∧ Scientist(x) → WellCompensated(x))  
∀x (UnderPeter(x) ∧ WellCompensated(x) → ¬WorksRemotely(x))  
∀x (UnderPeter(x) ∧ RefusesInPerson(x) → WorksRemotely(x))  
UnderPeter(Pan) ∧ (¬(WorksRemotely(Pan) ∧ WellCompensated(Pan)) → WorksRemotely(Pan))",126.80717478991596,25.81658988863595,1.1532773109243697,0.45359647643559314
"

∀x (UnderPeter(x) → (Engineer(x) ∨ Scientist(x)))  
∀x (UnderPeter(x) ∧ Engineer(x) → HardWorking(x))  
∀x (UnderPeter(x) ∧ Scientist(x) → WellCompensated(x))  
∀x (UnderPeter(x) ∧ WellCompensated(x) → ¬WorkRemotely(x))  
∀x (UnderPeter(x) ∧ ¬WorkInPerson(x) → WorkRemotely(x))  
UnderPeter(Pan) ∧ (¬(WorkRemotely(Pan) ∧ WellCompensated(Pan)) → WorkRemotely(Pan))",121.74615340364333,25.500547567137275,1.1946308724832215,0.485806798034824
"

∀x (Employee(x, Peter) → (Engineer(x) ∨ Scientist(x)))  
∀x (Employee(x, Peter) ∧ Engineer(x) → HardWorking(x))  
∀x (Employee(x, Peter) ∧ Scientist(x) → WellCompensated(x))  
∀x (Employee(x, Peter) ∧ WellCompensated(x) → ¬WorksRemotely(x))  
∀x (Employee(x, Peter) ∧ RefusesInPerson(x) → WorksRemotely(x))  
Employee(Pan, Peter) ∧ (¬(WorksRemotely(Pan) ∧ WellCompensated(Pan)) → WorksRemotely(Pan))",132.2837887688985,26.573532933721317,1.1226781857451404,0.4036332805422359
"

∀x (NeverLeftUS(x) → ¬BeenToEurope(x))  
∀x (TraveledToIberianPeninsula(x) → BeenToEurope(x))  
∀x (VisitedBarcelona(x) → TraveledToIberianPeninsula(x))  
∀x (TakenSelfieAtBasilica(x) → VisitedMadrid(x))  
(TakenSelfieAtBasilica(Kate) ∨ NeverLeftUS(Kate)) → ¬(VisitedBarcelona(Kate) ∨ NeverLeftUS(Kate))",136.4434184529357,26.019874306311124,1.1006523765144456,0.33875153622654364
"

∀x (NeverLeftUS(x) → ¬BeenToEurope(x))  
∀x (TraveledToIberianPeninsula(x) → BeenToEurope(x))  
∀x (VisitedBarcelona(x) → TraveledToIberianPeninsula(x))  
∀x (TakenSelfieAtBasilica(x) → VisitedMadrid(x))  
(TakenSelfieAtBasilica(Kate) ∨ NeverLeftUS(Kate)) → ¬(VisitedBarcelona(Kate) ∨ NeverLeftUS(Kate))",135.25863882259347,24.785321986983128,1.0723945902943517,0.2936778717394528
"

∀x (NeverLeftUS(x) → ¬BeenToEurope(x))  
∀x (TraveledToIberianPeninsula(x) → BeenToEurope(x))  
∀x (VisitedBarcelona(x) → TraveledToIberianPeninsula(x))  
∀x (TakenSelfieAtBasilica(x) → VisitedMadrid(x))  
(TakenSelfieAtBasilica(kate) ∨ NeverLeftUS(kate)) → ¬(VisitedBarcelona(kate) ∨ NeverLeftUS(kate))",132.14167497456765,26.078311372330106,1.143438453713123,0.4462744823053602
"

∀x (NeverLeftUS(x) → ¬VisitedEurope(x))  
∀x (TraveledIberianPeninsula(x) → VisitedEurope(x))  
∀x (VisitedBarcelona(x) → TraveledIberianPeninsula(x))  
∀x (TakenSelfieBasilica(x) → VisitedMadrid(x))  
(TakenSelfieBasilica(kate) ∨ NeverLeftUS(kate)) → ¬(VisitedBarcelona(kate) ∨ NeverLeftUS(kate))",126.9340153001177,25.714576650384785,1.1400549234994115,0.42802950309081167
"

∀x (NeverLeftUS(x) → ¬BeenToEurope(x))  
∀x (TravelToIberianPeninsula(x) → BeenToEurope(x))  
∀x (VisitedBarcelona(x) → TravelToIberianPeninsula(x))  
∀x (TakenSelfieAtBasilica(x) → VisitedMadrid(x))  
(TakenSelfieAtBasilica(Kate) ∨ NeverLeftUS(Kate)) → ¬(VisitedBarcelona(Kate) ∨ NeverLeftUS(Kate))",121.10114751059322,22.793102276299944,1.142478813559322,0.422282688542474
"

∀x (NeverLeftUS(x) → ¬BeenToEurope(x))  
∀x (TraveledToIberianPeninsula(x) → BeenToEurope(x))  
∀x (VisitedBarcelona(x) → TraveledToIberianPeninsula(x))  
∀x (TakenSelfieAtBasilica(x) → VisitedMadrid(x))  
(TakenSelfieAtBasilica(Kate) ∨ NeverLeftUS(Kate)) → ¬(VisitedBarcelona(Kate) ∨ NeverLeftUS(Kate))",133.70698806366048,24.974558802997237,1.1259946949602122,0.4072136411933895
"

∀x (NeverLeftUS(x) → ¬BeenToEurope(x))  
∀x (TraveledToIberian(x) → BeenToEurope(x))  
∀x (VisitedBarcelona(x) → TraveledToIberian(x))  
∀x (TakenSelfieAtBasilica(x) → VisitedMadrid(x))  
(TakenSelfieAtBasilica(Kate) ∨ NeverLeftUS(Kate)) → ¬(VisitedBarcelona(Kate) ∨ NeverLeftUS(Kate))",136.1860211009174,25.530045575815656,1.0954128440366973,0.3533289449242296
"

∀x (NeverLeftUS(x) → ¬BeenToEurope(x))  
∀x (TraveledToIberianPeninsula(x) → BeenToEurope(x))  
∀x (VisitedBarcelona(x) → TraveledToIberianPeninsula(x))  
∀x (TakenSelfieAtBasilica(x) → VisitedMadrid(x))  
(TakenSelfieAtBasilica(Kate) ∨ NeverLeftUS(Kate)) → ¬(VisitedBarcelona(Kate) ∨ NeverLeftUS(Kate))",127.29711236623069,23.64175736479704,1.1046373365041617,0.354673091240343
"

FOL Premises:
EnglishBand(Pulp)  
Member(JarvisCocker, Pulp)  
Documentary(Doc1, Pulp) ∧ ReleasedInYear(Doc1, 2014)  
∀d, b (Documentary(d, b) → ∀m (Member(m, b) → Features(d, m)))  
∃a (ReleasedBy(Pulp, a) ∧ ReachedNumberOne(a, UKAlbumsChart))",108.09154187931551,20.44362628591305,1.2185529870909637,0.5476111231328841
"

Band(Pulp) ∧ English(Pulp)  
Member(JarvisCocker, Pulp)  
∃D (Documentary(D) ∧ ReleasedInYear(D, 2014) ∧ About(D, Pulp))  
∀D, B (About(D, B) → ∀M (Member(M, B) → Features(D, M)))  
∃A (ReleasedBy(A, Pulp) ∧ Chart(A, UKAlbumsChart))",109.24219959524413,19.86729926763091,1.187958512522135,0.491605943868217
"

Band(Pulp)  
Member(JarvisCocker, Pulp)  
∃d (Documentary(d) ∧ ReleasedInYear(d, 2014) ∧ About(d, Pulp))  
∀d (Documentary(d) → ∀b (About(d, b) → Band(b) → ∀m (Member(m, b) → Feature(m, d))))  
∃a (ReleasedBy(a, Pulp) ∧ Chart(a, 1))",113.63571102564102,23.606184436207332,1.19,0.4961932005859132
"

∀x (Drinks(x) → Dependent(x))  
∀x (Drinks(x) ⊕ Jokes(x))  
∀x (Jokes(x) → ¬Unaware(x))  
(Student(rina) ∧ Unaware(rina)) ⊕ ¬(Student(rina) ∨ Unaware(rina))  
¬(Dependent(rina) ∧ Student(rina)) → (Dependent(rina) ∧ Student(rina)) ⊕ ¬(Dependent(rina) ∨ Student(rina))  
DaysRemaining(December1) = 30  
DayOfWeek(December1_1970, Tuesday)  
DayOfWeek(December1_2021, Wednesday)  
DayOfWeek(today, Thursday)",104.31544304893893,19.455483154880756,1.2438284971849285,0.5429673838652589
"

There are no FOL premises because the necessary predicates are not provided to translate the given natural language statements into first-order logic formulas.",104.15585397489541,15.80385942734175,1.2832635983263598,0.5643638044184617
"

Faster(plane, car)  
Faster(car, walking)  
Faster(riding_bikes, walking)",117.32654047424366,20.79566703865941,1.2387571545380212,0.5487538181770941
"

Faster(plane, car)  
Faster(car, walk)  
Faster(riding_bikes, walk)",115.45121233795263,21.715651139473746,1.2257487706750112,0.5319462963780013
"

∀x (HighQuality(x) → (MadeOf(x, wool) ∨ MadeOf(x, cashmere) ∨ MadeOf(x, alpaca)))  
∀x (HighQuality(x) → Expensive(x))  
∃x (Expensive(x) ∧ ¬WorthPrice(x))  
∀x (ExperiencedShopper(x) → ∀y (¬WorthPrice(y) → ¬Buy(x, y)))  
∀x (Scarfs(x) → Product(x))",113.23432884097035,22.320093976164202,1.235512129380054,0.5446310546617175
"

∀x (Student(x) → (EnrollsPartTime(x) ∨ EnrollsFullTime(x)))  
∀x (Student(x) ∧ EnrollsFullTime(x) → ¬TakesLessThanTwoCourses(x))  
∀x (Student(x) ∧ OwnsStartup(x) → TakesLessThanTwoCourses(x))  
∀x (Student(x) ∧ ListedInForbes30Under30(x) → OwnsStartup(x))  
Student(Jackie) ∧ (TakesLessThanTwoCourses(Jackie) ∨ ListedInForbes30Under30(Jackie))",127.95705969331874,23.16232644591013,1.1078860898138008,0.3727774151732408
"

∀x (Student(x) → (EnrollsPartTime(x) ∨ EnrollsFullTime(x)))  
∀x (Student(x) ∧ EnrollsFullTime(x) → ¬TakesLessThanTwo(x))  
∀x (Student(x) ∧ OwnsStartup(x) → TakesLessThanTwo(x))  
∀x (Student(x) ∧ ListedForbes(x) → OwnsStartup(x))  
Student(Jackie) ∧ (TakesLessThanTwo(Jackie) ∨ ListedForbes(Jackie))",128.01525335892515,25.21646530477845,1.1309021113243762,0.41579301474265545
"

∀x (Student(x) → (EnrollsPartTime(x) ∨ EnrollsFullTime(x)))  
∀x (Student(x) ∧ EnrollsFullTime(x) → ¬TakesLessThanTwoCourses(x))  
∀x (Student(x) ∧ OwnsNewStartup(x) → TakesLessThanTwoCourses(x))  
∀x (Student(x) ∧ ListedInForbes30Under30(x) → OwnsNewStartup(x))  
Student(Jackie) ∧ (TakesLessThanTwoCourses(Jackie) ∨ ListedInForbes30Under30(Jackie))",127.31013973799125,24.428486967463456,1.1183891314895682,0.38602029742305505
"

∀x (EnrollsPartTime(x) ⊕ EnrollsFullTime(x))  
∀x (Student(x) ∧ EnrollsFullTime(x) → ¬TakesLessThanTwoCourses(x))  
∀x (OwnsNewStartup(x) → TakesLessThanTwoCourses(x))  
∀x (Forbes30Under30(x) → OwnsNewStartup(x))  
Student(Jackie) ∧ (TakesLessThanTwoCourses(Jackie) ∨ Forbes30Under30(Jackie))",113.3476496097138,22.024492879600942,1.2189939288811795,0.5331215516762262
"

∀x (Student(x) → (EnrollsPartTime(x) ∨ EnrollsFullTime(x)))  
∀x (Student(x) ∧ EnrollsFullTime(x) → ¬TakesLessThanTwoCourses(x))  
∀x (OwnsNewStartup(x) → TakesLessThanTwoCourses(x))  
∀x (ListedInForbes30Under30(x) → OwnsNewStartup(x))  
Student(Jackie) ∧ (TakesLessThanTwoCourses(Jackie) ∨ ListedInForbes30Under30(Jackie))",126.77492049561178,24.08804172219484,1.1300980898296336,0.41724276348104733
"

∃x (StudentAthlete(x) ∧ Division1Football(x) ∧ ¬ExerciseEveryDay(x))  
∀x ((StudentAthlete(x) ∧ Division1Football(x)) → EnrolledAtYale(x))  
∀x ((StudentAthlete(x) ∧ EnrolledAtYale(x)) → GPAAbove10(x))  
∀x ((StudentAthlete(x) ∧ GPAAbove10(x)) → AllowedSeminarCourses(x))  
StudentAthlete(James) ∧ ¬AllowedSeminarCourses(James)",121.31888782263403,24.18859549014564,1.1829913964262078,0.4961152054514969
"

∃x (StudentAthlete(x) ∧ Division1Football(x) ∧ ¬ExerciseEveryDay(x))  
∀x (StudentAthlete(x) ∧ Division1Football(x) → EnrolledAtYale(x))  
∀x (StudentAthlete(x) ∧ EnrolledAtYale(x) → GPAAbove1.0(x))  
∀x (GPAAbove1.0(x) → AllowedToTakeSeminarCourses(x))  
StudentAthlete(James) ∧ ¬AllowedToTakeSeminarCourses(James)",118.69605172413794,22.47542165218277,1.1551724137931034,0.4751471163605117
"

∃x (StudentAthlete(x) ∧ PlaysDivision1FootballAtYale(x) ∧ ¬ExercisesEveryDay(x))  
∀x (StudentAthlete(x) ∧ PlaysDivision1FootballAtYale(x) → EnrolledAtUniversity(x))  
∀x (StudentAthlete(x) ∧ EnrolledAtUniversity(x) → HasGPAAbove10(x))  
∀x (StudentAthlete(x) ∧ HasGPAAbove10(x) → AllowedToTakeSeminarCourses(x))  
StudentAthlete(James) ∧ ¬AllowedToTakeSeminarCourses(James)",124.95842863087806,24.561532130301057,1.1552226383687059,0.46298797783420526
"

∃x (StudentAthlete(x) ∧ Division1Football(x) ∧ ¬ExerciseEveryDay(x))  
∀x (StudentAthlete(x) ∧ Division1Football(x) → Enrolled(x))  
∀x (StudentAthlete(x) ∧ Enrolled(x) → GPAAbove1.0(x))  
∀x (StudentAthlete(x) ∧ GPAAbove1.0(x) → AllowedSeminarCourses(x))  
StudentAthlete(James) ∧ ¬AllowedSeminarCourses(James)",117.53652289377288,23.795987580065848,1.202075702075702,0.5177631886721197
"

∀x (StudentAthlete(x) ∧ Division1Football(x) → Enrolled(x))  
∀x (StudentAthlete(x) ∧ Enrolled(x) → GPAAbove1.0(x))  
∀x (StudentAthlete(x) ∧ GPAAbove1.0(x) → AllowedSeminarCourses(x))  
StudentAthlete(James) ∧ ¬AllowedSeminarCourses(James)  
∃x (StudentAthlete(x) ∧ Division1Football(x) ∧ ¬ExerciseEveryDay(x))",117.42620955352858,25.067435593040784,1.1949111857897263,0.5133204338151187
"

1. PlaysAt(n, w)  
2. Member(s, n)  
3. PartOf(n, g)  
4. ∀x ∀g ( (∃o (Member(x, o) ∧ PartOf(o, g))) → Member(x, g) )  
5. ∀x ∀o ∀p ( Member(x, o) ∧ PlaysAt(o, p) → PlaysAt(x, p) )",115.8514225749559,20.28508938751628,1.2049382716049384,0.521133909609767
"

PlaysAt(NorthwichVictoriaFC, WinchamPark)  
Member(SimonHackney, NorthwichVictoriaFC)  
PartOf(NorthwichVictoriaFC, NorthernPremierLeague)  
∀x ∀y ∀z (Member(x, y) ∧ PartOf(y, z) → Member(x, z))  
∀x ∀y ∀z (Member(x, y) ∧ PlaysAt(y, z) → PlaysAtPerson(x, z))",121.50883924441018,24.11414148422434,1.1811873554356207,0.5365736779347745
"

LocatedIn(SR287, Alabama)  
LocatedIn(Alabama, UnitedStates)  
Intersects(US31, SR287)  
Intersects(CR47, SR287)  
∀x ∀y ∀z ((LocatedIn(x, y) ∧ LocatedIn(y, z)) → LocatedIn(x, z))",137.2039157581764,26.225976991740417,1.11595639246779,0.36091654891915825
"

LocatedIn(SR287, Alabama)  
LocatedIn(Alabama, UnitedStates)  
Intersects(US31, SR287)  
Intersects(CR47, SR287)  
∀A,B,C (LocatedIn(A,B) ∧ LocatedIn(B,C) → LocatedIn(A,C))",123.53898315789472,24.345871774464428,1.1553684210526316,0.45034211679640274
"

LocatedIn(SR287, Alabama)  
LocatedIn(Alabama, UnitedStates)  
Intersects(US31, SR287)  
Intersects(CR47, SR287)  
∀A ∀B ∀C ((LocatedIn(A, B) ∧ LocatedIn(B, C)) → LocatedIn(A, C))",128.45842358078602,23.84941577025056,1.1316281971303805,0.4052266530015804
"

∀x (Crew(x) ∧ SitsFacingStern(x) → Propels(x))  
∀x (Crew(x) ∧ Rows(x) → SitsFacingStern(x))  
∀x (Crew(x) → (Rows(x) ∨ Steers(x)))  
∀x (Crew(x) ∧ Steers(x) → InCommand(x))  
∀x (Crew(x) ∧ Steers(x) → (¬CoachPresent → Coaches(x)))  
Crew(Andres)  
(Rows(Andres) ∨ SitsFacingStern(Andres)) → ¬(Propels(Andres) ∧ SitsFacingStern(Andres))",117.09465611406476,24.955683807299504,1.1913968100531658,0.4916936253184542
"

∀x (Crew(x) ∧ SitStern(x) → Propel(x))  
∀x (Crew(x) ∧ Row(x) → SitStern(x))  
∀x (Crew(x) → Row(x) ∨ Steer(x))  
∀x (Crew(x) ∧ Steer(x) → Command(x))  
∀x (Crew(x) ∧ Steer(x) → Coach(x))  
Crew(Andres)  
(Row(Andres) ∨ SitStern(Andres)) → (¬Propel(Andres) ∧ SitStern(Andres))",119.42191881055797,26.462247459980315,1.1650517875041764,0.4661851266679442
"

∀x (Crew(x) ∧ SitFacingStern(x) → CanPropelForward(x))  
∀x (Crew(x) ∧ Rows(x) → SitFacingStern(x))  
∀x (Crew(x) → Rows(x) ∨ Steers(x))  
∀x (Crew(x) ∧ Steers(x) → InCommand(x))  
∀x (Crew(x) ∧ Steers(x) → (¬CoachPresent → Coaches(x)))  
Crew(Andres)  
(Rows(Andres) ∨ SitFacingStern(Andres)) → (¬CanPropelForward(Andres) ∧ SitFacingStern(Andres))",108.5439181880813,22.837882473481855,1.1722356183258698,0.4810863635169094
"

∀x (Percussion(x) → (Idiophone(x) ∨ Membranophone(x)))  
∀x (Idiophone(x) ∧ Percussion(x) → VibratePrimaryBody(x))  
∀x (Membranophone(x) ∧ Percussion(x) → VibrateStretchedMembrane(x))  
∀x (Percussion(x) ∧ VibratePrimaryBody(x) → TuneBySanding(x))  
∀x (Percussion(x) ∧ VibrateStretchedMembrane(x) → TuneByTightening(x))  
∀x (Timpani(x) ∧ Percussion(x) → TuneByTightening(x))  
∀x (Xylophone(x) ∧ Percussion(x) → ¬TuneByTightening(x))  
Percussion(snare) ∧ ((Timpani(snare) ∧ TuneByStanding(snare)) ⊕ (¬Timpani(snare) ∧ ¬TuneByStanding(snare)))",118.5146850345669,22.200370500001938,1.1514843432289548,0.4413886559101524
